Geographic Area Name,County_Clean,State_Clean,County_State_Key,Population_2023
"Dundy County, Nebraska",Dundy,Nebraska,Dundy|Nebraska,1811.0
"Fillmore County, Nebraska",Fillmore,Nebraska,Fillmore|Nebraska,5551.0
"Franklin County, Nebraska",Franklin,Nebraska,Franklin|Nebraska,2868.0
"Frontier County, Nebraska",Frontier,Nebraska,Frontier|Nebraska,2562.0
"Furnas County, Nebraska",Furnas,Nebraska,Furnas|Nebraska,4605.0
"Gage County, Nebraska",Gage,Nebraska,Gage|Nebraska,21646.0
"Garden County, Nebraska",Garden,Nebraska,Garden|Nebraska,1620.0
"Garfield County, Nebraska",Garfield,Nebraska,Garfield|Nebraska,1797.0
"Gosper County, Nebraska",Gosper,Nebraska,Gosper|Nebraska,1929.0
"Grant County, Nebraska",Grant,Nebraska,Grant|Nebraska,695.0
"Greeley County, Nebraska",Greeley,Nebraska,Greeley|Nebraska,2211.0
"Hall County, Nebraska",Hall,Nebraska,Hall|Nebraska,62431.0
"Hamilton County, Nebraska",Hamilton,Nebraska,Hamilton|Nebraska,9438.0
"Harlan County, Nebraska",Harlan,Nebraska,Harlan|Nebraska,3006.0
"Hayes County, Nebraska",Hayes,Nebraska,Hayes|Nebraska,854.0
"Hitchcock County, Nebraska",Hitchcock,Nebraska,Hitchcock|Nebraska,2601.0
"Holt County, Nebraska",Holt,Nebraska,Holt|Nebraska,10093.0
"Hooker County, Nebraska",Hooker,Nebraska,Hooker|Nebraska,613.0
"Howard County, Nebraska",Howard,Nebraska,Howard|Nebraska,6492.0
"Jefferson County, Nebraska",Jefferson,Nebraska,Jefferson|Nebraska,7155.0
"Johnson County, Nebraska",Johnson,Nebraska,Johnson|Nebraska,5263.0
"Kearney County, Nebraska",Kearney,Nebraska,Kearney|Nebraska,6697.0
"Keith County, Nebraska",Keith,Nebraska,Keith|Nebraska,8239.0
"Keya Paha County, Nebraska",Keya Paha,Nebraska,Keya Paha|Nebraska,939.0
"Kimball County, Nebraska",Kimball,Nebraska,Kimball|Nebraska,3348.0
"Knox County, Nebraska",Knox,Nebraska,Knox|Nebraska,8362.0
"Lancaster County, Nebraska",Lancaster,Nebraska,Lancaster|Nebraska,323673.0
"Lincoln County, Nebraska",Lincoln,Nebraska,Lincoln|Nebraska,34122.0
"Logan County, Nebraska",Logan,Nebraska,Logan|Nebraska,812.0
"Loup County, Nebraska",Loup,Nebraska,Loup|Nebraska,564.0
"McPherson County, Nebraska",Mcpherson,Nebraska,Mcpherson|Nebraska,463.0
"Madison County, Nebraska",Madison,Nebraska,Madison|Nebraska,35535.0
"Merrick County, Nebraska",Merrick,Nebraska,Merrick|Nebraska,7696.0
"Morrill County, Nebraska",Morrill,Nebraska,Morrill|Nebraska,4544.0
"Nance County, Nebraska",Nance,Nebraska,Nance|Nebraska,3342.0
"Nemaha County, Nebraska",Nemaha,Nebraska,Nemaha|Nebraska,7035.0
"Nuckolls County, Nebraska",Nuckolls,Nebraska,Nuckolls|Nebraska,4089.0
"Otoe County, Nebraska",Otoe,Nebraska,Otoe|Nebraska,16075.0
"Pawnee County, Nebraska",Pawnee,Nebraska,Pawnee|Nebraska,2539.0
"Perkins County, Nebraska",Perkins,Nebraska,Perkins|Nebraska,2835.0
"Phelps County, Nebraska",Phelps,Nebraska,Phelps|Nebraska,8983.0
"Pierce County, Nebraska",Pierce,Nebraska,Pierce|Nebraska,7312.0
"Platte County, Nebraska",Platte,Nebraska,Platte|Nebraska,34358.0
"Polk County, Nebraska",Polk,Nebraska,Polk|Nebraska,5209.0
"Red Willow County, Nebraska",Red Willow,Nebraska,Red Willow|Nebraska,10611.0
"Richardson County, Nebraska",Richardson,Nebraska,Richardson|Nebraska,7797.0
"Rock County, Nebraska",Rock,Nebraska,Rock|Nebraska,1335.0
"Saline County, Nebraska",Saline,Nebraska,Saline|Nebraska,14642.0
"Sarpy County, Nebraska",Sarpy,Nebraska,Sarpy|Nebraska,194051.0
"Saunders County, Nebraska",Saunders,Nebraska,Saunders|Nebraska,22761.0
"Scotts Bluff County, Nebraska",Scotts Bluff,Nebraska,Scotts Bluff|Nebraska,35937.0
"Seward County, Nebraska",Seward,Nebraska,Seward|Nebraska,17636.0
"Sheridan County, Nebraska",Sheridan,Nebraska,Sheridan|Nebraska,5058.0
"Sherman County, Nebraska",Sherman,Nebraska,Sherman|Nebraska,2974.0
"Sioux County, Nebraska",Sioux,Nebraska,Sioux|Nebraska,1197.0
"Stanton County, Nebraska",Stanton,Nebraska,Stanton|Nebraska,5835.0
"Thayer County, Nebraska",Thayer,Nebraska,Thayer|Nebraska,4938.0
"Thomas County, Nebraska",Thomas,Nebraska,Thomas|Nebraska,626.0
"Thurston County, Nebraska",Thurston,Nebraska,Thurston|Nebraska,6666.0
"Valley County, Nebraska",Valley,Nebraska,Valley|Nebraska,4094.0
"Washington County, Nebraska",Washington,Nebraska,Washington|Nebraska,20989.0
"Wayne County, Nebraska",Wayne,Nebraska,Wayne|Nebraska,9786.0
"Webster County, Nebraska",Webster,Nebraska,Webster|Nebraska,3385.0
"Wheeler County, Nebraska",Wheeler,Nebraska,Wheeler|Nebraska,785.0
"York County, Nebraska",York,Nebraska,York|Nebraska,14231.0
"Churchill County, Nevada",Churchill,Nevada,Churchill|Nevada,25614.0
"Clark County, Nevada",Clark,Nevada,Clark|Nevada,2293764.0
"Douglas County, Nevada",Douglas,Nevada,Douglas|Nevada,49624.0
"Elko County, Nevada",Elko,Nevada,Elko|Nevada,53852.0
"Esmeralda County, Nevada",Esmeralda,Nevada,Esmeralda|Nevada,962.0
"Eureka County, Nevada",Eureka,Nevada,Eureka|Nevada,1660.0
"Humboldt County, Nevada",Humboldt,Nevada,Humboldt|Nevada,17299.0
"Lander County, Nevada",Lander,Nevada,Lander|Nevada,5745.0
"Lincoln County, Nevada",Lincoln,Nevada,Lincoln|Nevada,4452.0
"Lyon County, Nevada",Lyon,Nevada,Lyon|Nevada,60630.0
"Mineral County, Nevada",Mineral,Nevada,Mineral|Nevada,4557.0
"Nye County, Nevada",Nye,Nevada,Nye|Nevada,53207.0
"Pershing County, Nevada",Pershing,Nevada,Pershing|Nevada,6505.0
"Storey County, Nevada",Storey,Nevada,Storey|Nevada,4139.0
"Washoe County, Nevada",Washoe,Nevada,Washoe|Nevada,491770.0
"White Pine County, Nevada",White Pine,Nevada,White Pine|Nevada,8856.0
"Carson City, Nevada",Carson,Nevada,Carson|Nevada,58364.0
"Belknap County, New Hampshire",Belknap,New Hampshire,Belknap|New Hampshire,64300.0
"Carroll County, New Hampshire",Carroll,New Hampshire,Carroll|New Hampshire,51259.0
"Cheshire County, New Hampshire",Cheshire,New Hampshire,Cheshire|New Hampshire,76945.0
"Coos County, New Hampshire",Coos,New Hampshire,Coos|New Hampshire,31386.0
"Grafton County, New Hampshire",Grafton,New Hampshire,Grafton|New Hampshire,91759.0
"Hillsborough County, New Hampshire",Hillsborough,New Hampshire,Hillsborough|New Hampshire,424732.0
"Merrimack County, New Hampshire",Merrimack,New Hampshire,Merrimack|New Hampshire,155018.0
"Rockingham County, New Hampshire",Rockingham,New Hampshire,Rockingham|New Hampshire,317163.0
"Strafford County, New Hampshire",Strafford,New Hampshire,Strafford|New Hampshire,131743.0
"Sullivan County, New Hampshire",Sullivan,New Hampshire,Sullivan|New Hampshire,43529.0
"Atlantic County, New Jersey",Atlantic,New Jersey,Atlantic|New Jersey,274704.0
"Bergen County, New Jersey",Bergen,New Jersey,Bergen|New Jersey,954717.0
"Burlington County, New Jersey",Burlington,New Jersey,Burlington|New Jersey,464226.0
"Camden County, New Jersey",Camden,New Jersey,Camden|New Jersey,524042.0
"Cape May County, New Jersey",Cape May,New Jersey,Cape May|New Jersey,95236.0
"Cumberland County, New Jersey",Cumberland,New Jersey,Cumberland|New Jersey,152915.0
"Essex County, New Jersey",Essex,New Jersey,Essex|New Jersey,854130.0
"Gloucester County, New Jersey",Gloucester,New Jersey,Gloucester|New Jersey,304504.0
"Hudson County, New Jersey",Hudson,New Jersey,Hudson|New Jersey,710478.0
"Hunterdon County, New Jersey",Hunterdon,New Jersey,Hunterdon|New Jersey,129448.0
"Mercer County, New Jersey",Mercer,New Jersey,Mercer|New Jersey,383286.0
"Middlesex County, New Jersey",Middlesex,New Jersey,Middlesex|New Jersey,861535.0
"Monmouth County, New Jersey",Monmouth,New Jersey,Monmouth|New Jersey,643615.0
"Morris County, New Jersey",Morris,New Jersey,Morris|New Jersey,510375.0
"Ocean County, New Jersey",Ocean,New Jersey,Ocean|New Jersey,646434.0
"Passaic County, New Jersey",Passaic,New Jersey,Passaic|New Jersey,518289.0
"Salem County, New Jersey",Salem,New Jersey,Salem|New Jersey,64973.0
"Somerset County, New Jersey",Somerset,New Jersey,Somerset|New Jersey,346203.0
"Sussex County, New Jersey",Sussex,New Jersey,Sussex|New Jersey,145117.0
"Union County, New Jersey",Union,New Jersey,Union|New Jersey,572549.0
"Warren County, New Jersey",Warren,New Jersey,Warren|New Jersey,110238.0
"Bernalillo County, New Mexico",Bernalillo,New Mexico,Bernalillo|New Mexico,674357.0
"Catron County, New Mexico",Catron,New Mexico,Catron|New Mexico,3685.0
"Chaves County, New Mexico",Chaves,New Mexico,Chaves|New Mexico,64446.0
"Cibola County, New Mexico",Cibola,New Mexico,Cibola|New Mexico,27059.0
"Colfax County, New Mexico",Colfax,New Mexico,Colfax|New Mexico,12336.0
"Curry County, New Mexico",Curry,New Mexico,Curry|New Mexico,47932.0
"De Baca County, New Mexico",De Baca,New Mexico,De Baca|New Mexico,1580.0
"Doña Ana County, New Mexico",Dona Ana,New Mexico,Dona Ana|New Mexico,221665.0
"Eddy County, New Mexico",Eddy,New Mexico,Eddy|New Mexico,61114.0
"Grant County, New Mexico",Grant,New Mexico,Grant|New Mexico,27856.0
"Guadalupe County, New Mexico",Guadalupe,New Mexico,Guadalupe|New Mexico,4379.0
"Harding County, New Mexico",Harding,New Mexico,Harding|New Mexico,748.0
"Hidalgo County, New Mexico",Hidalgo,New Mexico,Hidalgo|New Mexico,4097.0
"Lea County, New Mexico",Lea,New Mexico,Lea|New Mexico,73154.0
"Lincoln County, New Mexico",Lincoln,New Mexico,Lincoln|New Mexico,20227.0
"Los Alamos County, New Mexico",Los Alamos,New Mexico,Los Alamos|New Mexico,19374.0
"Luna County, New Mexico",Luna,New Mexico,Luna|New Mexico,25420.0
"McKinley County, New Mexico",Mckinley,New Mexico,Mckinley|New Mexico,71172.0
"Mora County, New Mexico",Mora,New Mexico,Mora|New Mexico,4176.0
"Otero County, New Mexico",Otero,New Mexico,Otero|New Mexico,68235.0
"Quay County, New Mexico",Quay,New Mexico,Quay|New Mexico,8616.0
"Rio Arriba County, New Mexico",Rio Arriba,New Mexico,Rio Arriba|New Mexico,40165.0
"Roosevelt County, New Mexico",Roosevelt,New Mexico,Roosevelt|New Mexico,19002.0
"Sandoval County, New Mexico",Sandoval,New Mexico,Sandoval|New Mexico,151538.0
"San Juan County, New Mexico",San Juan,New Mexico,San Juan|New Mexico,121178.0
"San Miguel County, New Mexico",San Miguel,New Mexico,San Miguel|New Mexico,27036.0
"Santa Fe County, New Mexico",Santa Fe,New Mexico,Santa Fe|New Mexico,155175.0
"Sierra County, New Mexico",Sierra,New Mexico,Sierra|New Mexico,11511.0
"Socorro County, New Mexico",Socorro,New Mexico,Socorro|New Mexico,16308.0
"Taos County, New Mexico",Taos,New Mexico,Taos|New Mexico,34516.0
"Torrance County, New Mexico",Torrance,New Mexico,Torrance|New Mexico,15290.0
"Union County, New Mexico",Union,New Mexico,Union|New Mexico,4039.0
"Valencia County, New Mexico",Valencia,New Mexico,Valencia|New Mexico,77382.0
"Albany County, New York",Albany,New York,Albany|New York,315374.0
"Allegany County, New York",Allegany,New York,Allegany|New York,47027.0
"Bronx County, New York",Bronx,New York,Bronx|New York,1419250.0
"Broome County, New York",Broome,New York,Broome|New York,197738.0
"Cattaraugus County, New York",Cattaraugus,New York,Cattaraugus|New York,76479.0
"Cayuga County, New York",Cayuga,New York,Cayuga|New York,75464.0
"Chautauqua County, New York",Chautauqua,New York,Chautauqua|New York,126329.0
"Chemung County, New York",Chemung,New York,Chemung|New York,82805.0
"Chenango County, New York",Chenango,New York,Chenango|New York,46685.0
"Clinton County, New York",Clinton,New York,Clinton|New York,78961.0
"Columbia County, New York",Columbia,New York,Columbia|New York,61245.0
"Cortland County, New York",Cortland,New York,Cortland|New York,46401.0
"Delaware County, New York",Delaware,New York,Delaware|New York,44551.0
"Dutchess County, New York",Dutchess,New York,Dutchess|New York,297144.0
"Erie County, New York",Erie,New York,Erie|New York,950044.0
"Essex County, New York",Essex,New York,Essex|New York,37077.0
"Franklin County, New York",Franklin,New York,Franklin|New York,47066.0
"Fulton County, New York",Fulton,New York,Fulton|New York,52787.0
"Genesee County, New York",Genesee,New York,Genesee|New York,57943.0
"Greene County, New York",Greene,New York,Greene|New York,47554.0
"Hamilton County, New York",Hamilton,New York,Hamilton|New York,5102.0
"Herkimer County, New York",Herkimer,New York,Herkimer|New York,59932.0
"Jefferson County, New York",Jefferson,New York,Jefferson|New York,116130.0
"Kings County, New York",Kings,New York,Kings|New York,2646306.0
"Lewis County, New York",Lewis,New York,Lewis|New York,26618.0
"Livingston County, New York",Livingston,New York,Livingston|New York,61588.0
"Madison County, New York",Madison,New York,Madison|New York,67572.0
"Monroe County, New York",Monroe,New York,Monroe|New York,754068.0
"Montgomery County, New York",Montgomery,New York,Montgomery|New York,49461.0
"Nassau County, New York",Nassau,New York,Nassau|New York,1388138.0
"New York County, New York",New York,New York,New York|New York,1627788.0
"Niagara County, New York",Niagara,New York,Niagara|New York,211341.0
"Oneida County, New York",Oneida,New York,Oneida|New York,229645.0
"Onondaga County, New York",Onondaga,New York,Onondaga|New York,471611.0
"Ontario County, New York",Ontario,New York,Ontario|New York,112405.0
"Orange County, New York",Orange,New York,Orange|New York,403840.0
"Orleans County, New York",Orleans,New York,Orleans|New York,39686.0
"Oswego County, New York",Oswego,New York,Oswego|New York,117945.0
"Otsego County, New York",Otsego,New York,Otsego|New York,59738.0
"Putnam County, New York",Putnam,New York,Putnam|New York,97988.0
"Queens County, New York",Queens,New York,Queens|New York,2330124.0
"Rensselaer County, New York",Rensselaer,New York,Rensselaer|New York,160341.0
"Richmond County, New York",Richmond,New York,Richmond|New York,492734.0
"Rockland County, New York",Rockland,New York,Rockland|New York,338936.0
"St. Lawrence County, New York",St. Lawrence,New York,St. Lawrence|New York,107796.0
"Saratoga County, New York",Saratoga,New York,Saratoga|New York,237075.0
"Schenectady County, New York",Schenectady,New York,Schenectady|New York,159603.0
"Schoharie County, New York",Schoharie,New York,Schoharie|New York,29979.0
"Schuyler County, New York",Schuyler,New York,Schuyler|New York,17749.0
"Seneca County, New York",Seneca,New York,Seneca|New York,33125.0
"Steuben County, New York",Steuben,New York,Steuben|New York,93034.0
"Suffolk County, New York",Suffolk,New York,Suffolk|New York,1525680.0
"Sullivan County, New York",Sullivan,New York,Sullivan|New York,79147.0
"Tioga County, New York",Tioga,New York,Tioga|New York,48106.0
"Tompkins County, New York",Tompkins,New York,Tompkins|New York,102879.0
"Ulster County, New York",Ulster,New York,Ulster|New York,182109.0
"Warren County, New York",Warren,New York,Warren|New York,65560.0
"Washington County, New York",Washington,New York,Washington|New York,60883.0
"Wayne County, New York",Wayne,New York,Wayne|New York,91128.0
"Westchester County, New York",Westchester,New York,Westchester|New York,996888.0
"Wyoming County, New York",Wyoming,New York,Wyoming|New York,39980.0
"Yates County, New York",Yates,New York,Yates|New York,24637.0
"Alamance County, North Carolina",Alamance,North Carolina,Alamance|North Carolina,174286.0
"Alexander County, North Carolina",Alexander,North Carolina,Alexander|North Carolina,36440.0
"Alleghany County, North Carolina",Alleghany,North Carolina,Alleghany|North Carolina,11075.0
"Anson County, North Carolina",Anson,North Carolina,Anson|North Carolina,21903.0
"Ashe County, North Carolina",Ashe,North Carolina,Ashe|North Carolina,26831.0
"Avery County, North Carolina",Avery,North Carolina,Avery|North Carolina,17643.0
"Beaufort County, North Carolina",Beaufort,North Carolina,Beaufort|North Carolina,44597.0
"Bertie County, North Carolina",Bertie,North Carolina,Bertie|North Carolina,17482.0
"Bladen County, North Carolina",Bladen,North Carolina,Bladen|North Carolina,29591.0
"Brunswick County, North Carolina",Brunswick,North Carolina,Brunswick|North Carolina,145889.0
"Buncombe County, North Carolina",Buncombe,North Carolina,Buncombe|North Carolina,271790.0
"Burke County, North Carolina",Burke,North Carolina,Burke|North Carolina,87863.0
"Cabarrus County, North Carolina",Cabarrus,North Carolina,Cabarrus|North Carolina,231262.0
"Caldwell County, North Carolina",Caldwell,North Carolina,Caldwell|North Carolina,80618.0
"Camden County, North Carolina",Camden,North Carolina,Camden|North Carolina,10743.0
"Carteret County, North Carolina",Carteret,North Carolina,Carteret|North Carolina,68652.0
"Caswell County, North Carolina",Caswell,North Carolina,Caswell|North Carolina,22689.0
"Catawba County, North Carolina",Catawba,North Carolina,Catawba|North Carolina,162051.0
"Chatham County, North Carolina",Chatham,North Carolina,Chatham|North Carolina,78319.0
"Cherokee County, North Carolina",Cherokee,North Carolina,Cherokee|North Carolina,29197.0
"Chowan County, North Carolina",Chowan,North Carolina,Chowan|North Carolina,13814.0
"Clay County, North Carolina",Clay,North Carolina,Clay|North Carolina,11391.0
"Cleveland County, North Carolina",Cleveland,North Carolina,Cleveland|North Carolina,100170.0
"Columbus County, North Carolina",Columbus,North Carolina,Columbus|North Carolina,50453.0
"Craven County, North Carolina",Craven,North Carolina,Craven|North Carolina,101074.0
"Cumberland County, North Carolina",Cumberland,North Carolina,Cumberland|North Carolina,336749.0
"Currituck County, North Carolina",Currituck,North Carolina,Currituck|North Carolina,29612.0
"Dare County, North Carolina",Dare,North Carolina,Dare|North Carolina,37534.0
"Davidson County, North Carolina",Davidson,North Carolina,Davidson|North Carolina,171063.0
"Davie County, North Carolina",Davie,North Carolina,Davie|North Carolina,43526.0
"Duplin County, North Carolina",Duplin,North Carolina,Duplin|North Carolina,49053.0
"Durham County, North Carolina",Durham,North Carolina,Durham|North Carolina,329405.0
"Edgecombe County, North Carolina",Edgecombe,North Carolina,Edgecombe|North Carolina,48777.0
"Forsyth County, North Carolina",Forsyth,North Carolina,Forsyth|North Carolina,386740.0
"Franklin County, North Carolina",Franklin,North Carolina,Franklin|North Carolina,71962.0
"Gaston County, North Carolina",Gaston,North Carolina,Gaston|North Carolina,231485.0
"Gates County, North Carolina",Gates,North Carolina,Gates|North Carolina,10437.0
"Graham County, North Carolina",Graham,North Carolina,Graham|North Carolina,8041.0
"Granville County, North Carolina",Granville,North Carolina,Granville|North Carolina,61439.0
"Greene County, North Carolina",Greene,North Carolina,Greene|North Carolina,20421.0
"Guilford County, North Carolina",Guilford,North Carolina,Guilford|North Carolina,542987.0
"Halifax County, North Carolina",Halifax,North Carolina,Halifax|North Carolina,48219.0
"Harnett County, North Carolina",Harnett,North Carolina,Harnett|North Carolina,136503.0
"Haywood County, North Carolina",Haywood,North Carolina,Haywood|North Carolina,62432.0
"Henderson County, North Carolina",Henderson,North Carolina,Henderson|North Carolina,117387.0
"Hertford County, North Carolina",Hertford,North Carolina,Hertford|North Carolina,20492.0
"Hoke County, North Carolina",Hoke,North Carolina,Hoke|North Carolina,53102.0
"Hyde County, North Carolina",Hyde,North Carolina,Hyde|North Carolina,4625.0
"Iredell County, North Carolina",Iredell,North Carolina,Iredell|North Carolina,191800.0
"Jackson County, North Carolina",Jackson,North Carolina,Jackson|North Carolina,43089.0
"Johnston County, North Carolina",Johnston,North Carolina,Johnston|North Carolina,226623.0
"Jones County, North Carolina",Jones,North Carolina,Jones|North Carolina,9245.0
"Lee County, North Carolina",Lee,North Carolina,Lee|North Carolina,64565.0
"Lenoir County, North Carolina",Lenoir,North Carolina,Lenoir|North Carolina,54917.0
"Lincoln County, North Carolina",Lincoln,North Carolina,Lincoln|North Carolina,90359.0
"McDowell County, North Carolina",Mcdowell,North Carolina,Mcdowell|North Carolina,44679.0
"Macon County, North Carolina",Macon,North Carolina,Macon|North Carolina,37533.0
"Madison County, North Carolina",Madison,North Carolina,Madison|North Carolina,21640.0
"Martin County, North Carolina",Martin,North Carolina,Martin|North Carolina,21773.0
"Mecklenburg County, North Carolina",Mecklenburg,North Carolina,Mecklenburg|North Carolina,1130906.0
"Mitchell County, North Carolina",Mitchell,North Carolina,Mitchell|North Carolina,14973.0
"Montgomery County, North Carolina",Montgomery,North Carolina,Montgomery|North Carolina,25874.0
"Moore County, North Carolina",Moore,North Carolina,Moore|North Carolina,102840.0
"Nash County, North Carolina",Nash,North Carolina,Nash|North Carolina,95451.0
"New Hanover County, North Carolina",New Hanover,North Carolina,New Hanover|North Carolina,231214.0
"Northampton County, North Carolina",Northampton,North Carolina,Northampton|North Carolina,17212.0
"Onslow County, North Carolina",Onslow,North Carolina,Onslow|North Carolina,208537.0
"Orange County, North Carolina",Orange,North Carolina,Orange|North Carolina,147292.0
"Pamlico County, North Carolina",Pamlico,North Carolina,Pamlico|North Carolina,12315.0
"Pasquotank County, North Carolina",Pasquotank,North Carolina,Pasquotank|North Carolina,40830.0
"Pender County, North Carolina",Pender,North Carolina,Pender|North Carolina,63475.0
"Perquimans County, North Carolina",Perquimans,North Carolina,Perquimans|North Carolina,13146.0
"Person County, North Carolina",Person,North Carolina,Person|North Carolina,39275.0
"Pitt County, North Carolina",Pitt,North Carolina,Pitt|North Carolina,172279.0
"Polk County, North Carolina",Polk,North Carolina,Polk|North Carolina,19689.0
"Randolph County, North Carolina",Randolph,North Carolina,Randolph|North Carolina,145322.0
"Richmond County, North Carolina",Richmond,North Carolina,Richmond|North Carolina,42818.0
"Robeson County, North Carolina",Robeson,North Carolina,Robeson|North Carolina,116858.0
"Rockingham County, North Carolina",Rockingham,North Carolina,Rockingham|North Carolina,91585.0
"Rowan County, North Carolina",Rowan,North Carolina,Rowan|North Carolina,148487.0
"Rutherford County, North Carolina",Rutherford,North Carolina,Rutherford|North Carolina,64850.0
"Sampson County, North Carolina",Sampson,North Carolina,Sampson|North Carolina,59245.0
"Scotland County, North Carolina",Scotland,North Carolina,Scotland|North Carolina,34353.0
"Stanly County, North Carolina",Stanly,North Carolina,Stanly|North Carolina,63557.0
"Stokes County, North Carolina",Stokes,North Carolina,Stokes|North Carolina,44889.0
"Surry County, North Carolina",Surry,North Carolina,Surry|North Carolina,71407.0
"Swain County, North Carolina",Swain,North Carolina,Swain|North Carolina,14065.0
"Transylvania County, North Carolina",Transylvania,North Carolina,Transylvania|North Carolina,33243.0
"Tyrrell County, North Carolina",Tyrrell,North Carolina,Tyrrell|North Carolina,3376.0
"Union County, North Carolina",Union,North Carolina,Union|North Carolina,244975.0
"Vance County, North Carolina",Vance,North Carolina,Vance|North Carolina,42361.0
"Wake County, North Carolina",Wake,North Carolina,Wake|North Carolina,1151009.0
"Warren County, North Carolina",Warren,North Carolina,Warren|North Carolina,18751.0
"Washington County, North Carolina",Washington,North Carolina,Washington|North Carolina,10905.0
"Watauga County, North Carolina",Watauga,North Carolina,Watauga|North Carolina,54607.0
"Wayne County, North Carolina",Wayne,North Carolina,Wayne|North Carolina,117606.0
"Wilkes County, North Carolina",Wilkes,North Carolina,Wilkes|North Carolina,65983.0
"Wilson County, North Carolina",Wilson,North Carolina,Wilson|North Carolina,78648.0
"Yadkin County, North Carolina",Yadkin,North Carolina,Yadkin|North Carolina,37419.0
"Yancey County, North Carolina",Yancey,North Carolina,Yancey|North Carolina,18676.0
"Adams County, North Dakota",Adams,North Dakota,Adams|North Dakota,2179.0
"Barnes County, North Dakota",Barnes,North Dakota,Barnes|North Dakota,10794.0
"Benson County, North Dakota",Benson,North Dakota,Benson|North Dakota,5861.0
"Billings County, North Dakota",Billings,North Dakota,Billings|North Dakota,948.0
"Bottineau County, North Dakota",Bottineau,North Dakota,Bottineau|North Dakota,6390.0
"Bowman County, North Dakota",Bowman,North Dakota,Bowman|North Dakota,2935.0
"Burke County, North Dakota",Burke,North Dakota,Burke|North Dakota,2163.0
"Burleigh County, North Dakota",Burleigh,North Dakota,Burleigh|North Dakota,98986.0
"Cass County, North Dakota",Cass,North Dakota,Cass|North Dakota,189286.0
"Cavalier County, North Dakota",Cavalier,North Dakota,Cavalier|North Dakota,3663.0
"Dickey County, North Dakota",Dickey,North Dakota,Dickey|North Dakota,4959.0
"Divide County, North Dakota",Divide,North Dakota,Divide|North Dakota,2174.0
"Dunn County, North Dakota",Dunn,North Dakota,Dunn|North Dakota,4043.0
"Eddy County, North Dakota",Eddy,North Dakota,Eddy|North Dakota,2319.0
"Emmons County, North Dakota",Emmons,North Dakota,Emmons|North Dakota,3269.0
"Foster County, North Dakota",Foster,North Dakota,Foster|North Dakota,3372.0
"Golden Valley County, North Dakota",Golden Valley,North Dakota,Golden Valley|North Dakota,1679.0
"Grand Forks County, North Dakota",Grand Forks,North Dakota,Grand Forks|North Dakota,72764.0
"Grant County, North Dakota",Grant,North Dakota,Grant|North Dakota,2276.0
"Griggs County, North Dakota",Griggs,North Dakota,Griggs|North Dakota,2340.0
"Hettinger County, North Dakota",Hettinger,North Dakota,Hettinger|North Dakota,2453.0
"Kidder County, North Dakota",Kidder,North Dakota,Kidder|North Dakota,2374.0
"LaMoure County, North Dakota",Lamoure,North Dakota,Lamoure|North Dakota,4107.0
"Logan County, North Dakota",Logan,North Dakota,Logan|North Dakota,1848.0
"McHenry County, North Dakota",Mchenry,North Dakota,Mchenry|North Dakota,5264.0
"McIntosh County, North Dakota",Mcintosh,North Dakota,Mcintosh|North Dakota,2512.0
"McKenzie County, North Dakota",Mckenzie,North Dakota,Mckenzie|North Dakota,14280.0
"McLean County, North Dakota",Mclean,North Dakota,Mclean|North Dakota,9807.0
"Mercer County, North Dakota",Mercer,North Dakota,Mercer|North Dakota,8341.0
"Morton County, North Dakota",Morton,North Dakota,Morton|North Dakota,33479.0
"Mountrail County, North Dakota",Mountrail,North Dakota,Mountrail|North Dakota,9567.0
"Nelson County, North Dakota",Nelson,North Dakota,Nelson|North Dakota,3015.0
"Oliver County, North Dakota",Oliver,North Dakota,Oliver|North Dakota,1821.0
"Pembina County, North Dakota",Pembina,North Dakota,Pembina|North Dakota,6787.0
"Pierce County, North Dakota",Pierce,North Dakota,Pierce|North Dakota,3961.0
"Ramsey County, North Dakota",Ramsey,North Dakota,Ramsey|North Dakota,11563.0
"Ransom County, North Dakota",Ransom,North Dakota,Ransom|North Dakota,5662.0
"Renville County, North Dakota",Renville,North Dakota,Renville|North Dakota,2277.0
"Richland County, North Dakota",Richland,North Dakota,Richland|North Dakota,16550.0
"Rolette County, North Dakota",Rolette,North Dakota,Rolette|North Dakota,12065.0
"Sargent County, North Dakota",Sargent,North Dakota,Sargent|North Dakota,3822.0
"Sheridan County, North Dakota",Sheridan,North Dakota,Sheridan|North Dakota,1327.0
"Sioux County, North Dakota",Sioux,North Dakota,Sioux|North Dakota,3789.0
"Slope County, North Dakota",Slope,North Dakota,Slope|North Dakota,795.0
"Stark County, North Dakota",Stark,North Dakota,Stark|North Dakota,33116.0
"Steele County, North Dakota",Steele,North Dakota,Steele|North Dakota,1731.0
"Stutsman County, North Dakota",Stutsman,North Dakota,Stutsman|North Dakota,21525.0
"Towner County, North Dakota",Towner,North Dakota,Towner|North Dakota,2113.0
"Traill County, North Dakota",Traill,North Dakota,Traill|North Dakota,7980.0
"Walsh County, North Dakota",Walsh,North Dakota,Walsh|North Dakota,10488.0
"Ward County, North Dakota",Ward,North Dakota,Ward|North Dakota,69232.0
"Wells County, North Dakota",Wells,North Dakota,Wells|North Dakota,3942.0
"Williams County, North Dakota",Williams,North Dakota,Williams|North Dakota,39368.0
"Adams County, Ohio",Adams,Ohio,Adams|Ohio,27510.0
